41272
-1.73205 -1.73205 1.73205 1
-1.58706 -1.80017 1.80017 1
-1.4427 -1.85992 1.85992 1
-1.2994 -1.91201 1.91201 1
-1.15742 -1.95709 1.95709 1
-1.01688 -1.99574 1.99574 1
-0.877802 -2.02848 2.02848 1
-0.740116 -2.05575 2.05575 1
-0.603693 -2.07793 2.07793 1
-0.468357 -2.09531 2.09531 1
-0.333897 -2.10814 2.10814 1
-0.200077 -2.1166 2.1166 1
-0.0666487 -2.1208 2.1208 1
0.0666487 -2.1208 2.1208 1
0.200077 -2.1166 2.1166 1
0.333897 -2.10814 2.10814 1
0.468357 -2.09531 2.09531 1
0.603693 -2.07793 2.07793 1
0.740116 -2.05575 2.05575 1
0.877802 -2.02848 2.02848 1
1.01688 -1.99574 1.99574 1
1.15742 -1.95709 1.95709 1
1.2994 -1.91201 1.91201 1
1.4427 -1.85992 1.85992 1
1.58706 -1.80017 1.80017 1
1.73205 -1.73205 1.73205 1
-1.80017 -1.58706 1.80017 1
-1.65481 -1.65481 1.87702 1
-1.50873 -1.71479 1.94505 1
-1.3625 -1.76752 2.00486 1
-1.21651 -1.8135 2.05701 1
-1.07104 -1.85319 2.10203 1
-0.926231 -1.88701 2.14039 1
-0.78215 -1.91532 2.17251 1
-0.638789 -1.93844 2.19873 1
-0.496084 -1.95662 2.21935 1
-0.353929 -1.97008 2.23462 1
-0.212186 -1.97897 2.2447 1
-0.0706999 -1.98338 2.24971 1
0.0706999 -1.98338 2.24971 1
0.212186 -1.97897 2.2447 1
0.353929 -1.97008 2.23462 1
0.496084 -1.95662 2.21935 1
0.638789 -1.93844 2.19873 1
0.78215 -1.91532 2.17251 1
0.926231 -1.88701 2.14039 1
1.07104 -1.85319 2.10203 1
1.21651 -1.8135 2.05701 1
1.3625 -1.76752 2.00486 1
1.50873 -1.71479 1.94505 1
1.65481 -1.65481 1.87702 1
1.80017 -1.58706 1.80017 1
-1.85992 -1.4427 1.85992 1
-1.71479 -1.50873 1.94505 1
-1.56769 -1.56769 2.02106 1
-1.41928 -1.61994 2.08841 1
-1.27006 -1.66582 2.14756 1
-1.12042 -1.70567 2.19894 1
-0.970619 -1.73982 2.24297 1
-0.820852 -1.76855 2.28 1
-0.671225 -1.79211 2.31037 1
-0.521786 -1.8107 2.33434 1
-0.372539 -1.82449 2.35212 1
-0.223452 -1.83361 2.36388 1
-0.0744719 -1.83815 2.36973 1
0.0744719 -1.83815 2.36973 1
0.223452 -1.83361 2.36388 1
0.372539 -1.82449 2.35212 1
0.521786 -1.8107 2.33434 1
0.671225 -1.79211 2.31037 1
0.820852 -1.76855 2.28 1
0.970619 -1.73982 2.24297 1
1.12042 -1.70567 2.19894 1
1.27006 -1.66582 2.14756 1
1.41928 -1.61994 2.08841 1
1.56769 -1.56769 2.02106 1
1.71479 -1.50873 1.94505 1
1.85992 -1.4427 1.85992 1
-1.91201 -1.2994 1.91201 1
-1.76752 -1.3625 2.00486 1
-1.61994 -1.41928 2.08841 1
-1.46996 -1.46996 2.16297 1
-1.31816 -1.51475 2.22889 1
-1.16503 -1.5539 2.2865 1
-1.01093 -1.58763 2.33612 1
-0.856152 -1.61612 2.37805 1
-0.700916 -1.63958 2.41257 1
-0.545381 -1.65815 2.4399 1
-0.389661 -1.67197 2.46022 1
-0.233833 -1.68112 2.47369 1
-0.0779498 -1.68568 2.4804 1
0.0779498 -1.68568 2.4804 1
0.233833 -1.68112 2.47369 1
0.389661 -1.67197 2.46022 1
0.545381 -1.65815 2.4399 1
